id,文本,文章名,最终标注,来源,检索关键词
#####,这么多人受过校园暴力，我心宽了，当年受过的那些不好的事不能因此受影响，要过得更好才行,被儿童过的人后来都怎么样了？,0,知乎,儿童
#####,小菊，注意评论区有骗子盯上你了，注意防骗。,https://www.zhihu.com/answer/2658152492,0,知乎,伤残人员
#####,楼楼抱抱，我也是肢残二级，也是26岁了，现在我家里人都不敢给我相亲，就算有人给我相亲我也会提前说好我的身体情况，一是不想瞒人家，二是不想以后为这个吵架，唉，我朋友都说我太傻了，一开始没感情说这些肯定会相亲不成功的，但我觉得没有必要骗人家，坦诚相见。。。我现在也没找好男朋友，不过我已经把我的遗体捐献了，以后的日子只为自己而活吧！一切随缘！！,https://www.zhihu.com/answer/1867690098,0,知乎,伤残人员
#####,知往昔不可追，便活在当下，珍视分秒，展望明天,郭俊辰 #你好昨天# #郭俊辰你好昨天# #郭俊辰高致远#             也许我们每个人心中都有一条小吉街“你好，昨天。”像是一句寒暄，伴着冲涌而来的回忆，1997年的时光之门缓缓打开。剧中的五个家庭概括了五个家庭类型：1.陈家：主干家庭，三代同堂，第二代育有一双儿女；2.高家：重组家庭，家中两个儿子，高明辉与高致远同父异母；3.谭家：独生子女家庭，帮忙照顾谭心姑姑的女儿，家中一对女孩；4.郭家：单亲家庭+独生子女家庭，郭爸常年在外，郭富成一人留守在家；5.马家：独生子女家庭，家中一个儿子。小吉街，是故事开始的地方，就在这里，真切记录着两代人之间所发生的一切。点滴细节，氤氲情感。小晨姐结婚拍大合照，等缺席的谭心到场才算圆满；洗衣机旁，谭妈为家人洗衣前掏兜检查有无未拿出的物品；过年街坊一起吃饭时，大人坐一桌，孩子坐一桌；郭爸出远门前，几家人拿出各自的拿手菜为其送行；情人节，陈爸和陈妈外出去高档餐厅，碰杯前互相用口型表达一句“我爱你”。绝妙的煽情方式不是大声告白，也不是大段大段的台词堆砌，而是那些看似平凡的琐碎，最为动人。值得注意的是，这部剧的时代背景是1997年。1997.07.01，香港回归祖国怀抱，是“一国两制”战略构想的成功实践，7月1日同时是建党节，可谓意义非凡，高三（8）班教室后墙挂着的横幅便是庆祝香港回归的一个缩影。也许我们每个人心中都有一条小吉街，它也许随着时代的发展被拆迁，或是因人口流动而搬离，却永远存在我们内心深处。我们永远会记得那些年跟父母顶过的嘴，与伙伴开展群体活动的“根据地”，写不完的作业，闹完却扭头就忘的矛盾，还有那些青春与美好。前几日观剧时，在片尾演职人员名单中看到饰演谭爸的演员名字加上了方框，这是代表他已不在人世的意思。这部剧杀青是2019年12月7日，如今剧播出，但他再也看不到了，令人惋惜。“你好，昨天。”亦是一句道别，知往昔不可追，便活在当下，珍视分秒，展望明天。现在是2023年，祝我们都好。 @郭俊辰_Fiction @你好昨天官微,0,微博,单亲家庭
#####,探索小学生携带弹药上学,#妇女历史月# #探索美国# 罗莎·帕克斯(Rosa Parks) 以发起蒙哥马利巴士抵制运动而闻名，她也是美国全国有色人种协进会（NAACP） 蒙哥马利分会的重要成员。 今天，游客可以参观罗莎·帕克斯博物馆并在阿拉巴马州蒙哥马利进行一次民权之旅。,0,微博,妇女
#####,外面的世界很精彩，请勇敢飞出来,，张艺凡实力PK杨超越努力，谁被碾压一目了然 娱乐子凡的微博视频 ",0,微博,单亲家庭
#####,我也是高考前几个月彻底崩了，结果早恋都没能救我[捂脸就打游戏时候好过一点点,,0,微博,儿童
#####,这个答案根本说不清校园暴力的严重性啊为什么是最高赞不如后面几位的,儿童的严重程度被夸大了吗？,0,知乎,儿童
#####,国内药其实不缺，缺的是科学的应急预案，缺的是智慧的管理者。,,2,微博,老人
#####,每次公司说要调整薪资结构，大家都怕变相降工资。,,0,微博,普通人
#####,我在家里点外卖我妈讽刺我是大款,没有不爱我妈 我单亲家庭 她把我带大 我怎么可能不爱她 今天看见一个朋友说我不该在网上吐槽我妈 可是我寻思大家评论都很善意 阿姨阿姨的叫  都是希望我俩好 我也没看见有人因为我吐槽骂她啊那还不能有个地方说说了吗 我也经济条件还可以吧为什么要过的跟吃不起饭一样呢我真没少给我妈钱 大家应该可以想到吧到底我为什么要这样今天出门 我妈要求坐公交车前往skp我的窒息感,0,微博,单亲家庭
#####,虽然你们能干事业，但终归还是要回归家庭的。,,1,微博,妇女
#####,额我没有查过数据对不对。但我想说的是现在上高中很难（不是职高因为分流了。,,0,微博,儿童
#####,其实我更想知道为什么明知山有苍蝇却不向山喷灭蝇药。,,0,微博,弱势地位群体
#####,发钱说起来很好，做起来很难，你会发钱吗，你能保证钱会流到需要的人群吗,,1,微博,弱势地位群体
#####,不要忘了，权力来自人民！,校规「学生打架，被害者一样要受罚」是否具有合理性？如果是，合理在哪方面？,0,知乎,儿童
#####,资本家到底要榨干多少人，资本家见不见啊,,0,微博,弱势地位群体
#####,所以说不能站着挨打，得使劲，往死里打，打痛了才是赚了，反正亏的都一样[滑稽],校规「学生打架，被害者一样要受罚」是否具有合理性？如果是，合理在哪方面？,0,知乎,儿童
#####,嘴上都是主义，心里全是生意,欧洲弱势地位群体问题最终可能会发酵成什么样子？,0,知乎,弱势地位群体
#####,和答主一样无家可归无枝可依却又不想寄人篱下别人快乐的寒暑假却是我最为难过烦恼的日子,普通人是一种怎么样的体验？,0,知乎,普通人
#####,这没有低保说不过去啊,,0,微博,弱势地位群体
#####,我们公司每次开会都是画大饼,,0,微博,普通人
#####,好好看！代入感超级强哈哈哈,https://www.zhihu.com/answer/2036824143,0,知乎,普通人
#####,低保全程是最低生活保障，你通俗了解就是活不下去了没社保没资产没存款家里揭不开锅了，或者重残的等等才有低保，这个人光交着社保这一项就已经不符合了,,2,微博,伤残人员
#####,我26工作两年，两只耳朵50到听障真的太不方便了，还有助听器别带一只，要带就两只,https://www.zhihu.com/answer/1278277368,0,知乎,伤残人员
#####,"当男性是受害者时,根本没有受害者;当女性是受害者时，全体女性都是受害者;当男性是施暴者时，全体男性都是施暴者;当女性是施暴者时，她即是施暴者，同时一定也是受害者",#中国妇女报# 合着这是双标呢最大的拳师没想到是你@中国妇女报 ,2,微博,妇女
#####,噗[捂脸]这位大夫很传统呀！不过话说这方面男女好像都会受到一定的偏见。以前我们上学的时候，一个男生喜欢绣十字绣，大家都笑话他，可是男生为啥就不能喜欢十字绣呢（我是女生我不喜欢，但是我觉得男生有喜欢的也正常呀）,为什么很多妇女自己身为女人却依然重男轻女？,0,知乎,妇女
#####,我去，三刷了！你最近充钱了吧！,https://www.zhihu.com/answer/1867690098,0,知乎,伤残人员
#####,哀其不幸，怒其不争,好累啊，有没有能接受带个孩子的单亲家庭？,0,知乎,单亲家庭
#####,这应该不算是农村，这应该算是智商有问题捂脸],为什么许多年轻人不喜欢回弱势地位群体过年了？,0,知乎,弱势地位群体
#####,可以试试采访一些已婚有孩子的男性。还是有些男人会要孩子的。比如，我老公。他说早知道买了房子养孩子这么费劲儿，就不买房了。,https://www.zhihu.com/answer/2792335766,0,知乎,单亲家庭
#####,可以自己先卖掉，价格低于市场价总比法拍好,【#独子离世57万房贷残疾老父无力还#】洛阳的张大哥原本到了靠儿养老的年纪，却没想遭遇了白发人送黑发人的沉重打击，2023年1月，他的独子张洪雷在订婚前夕因车祸不幸离世，处理后事时张大哥发现，儿子生前在洛阳华耀城佳兆业凤鸣水岸买了一套婚房，如今还剩57万贷款未还。身为残疾人的张大哥无力偿还，想要退房，可售楼部称银行已经放贷无法解决，银行表示需要张大哥继承，继承不了只有法拍，可张大哥担心房子一法拍可能就没了。针对这一情况，@都市接到办 记者咨询了律师，律师表示继承人无能力履行，可以与开发商和银行协商终止合同。3月27日，记者和张大哥来到华耀城另一楼盘的售楼部，置业顾问表示领导在开会，双方约定第二天再次协商。 都市报道的微博视频,0,微博,伤残人员
#####,这才是我真正想听到的答案,,0,微博,儿童
#####,那你怎么不去当他孙子啊,,3,微博,老人
#####,但是如果父母当中有一个是三观歪的。不会教育没有担当责任心不具备教育好小孩能力。不如没有苦涩,,0,微博,单亲家庭
#####,持续关注这件事,3,0,微博,老人
#####,底层的声音能有人听见吗,,1,微博,弱势地位群体
#####,结婚的目的是为了双方共同缔结家庭，更幸福吧！一个寄生虫，一个吸血的家庭，还能干嘛!拉姆的遇才多久前!五四运动运动不到一百年，恋爱自由，很多人就忘了吗!不知道还以为是封建社会!女人嫁给你就是做牛做马吗？,,0,微博,妇女
#####,喜欢就好，有没有天赋又能怎样，我不是说空话，我挺喜欢健身的，但是本身骨架就小，天赋应该说不咋好，这些年也一直在练，没想过放弃,https://www.zhihu.com/answer/2394555545,0,知乎,普通人
#####,诚然，男女各有优点，这个咱们不否认，比如，要说力气肯定是男的大。但是在别的方面，女人自我矮化要不得，重男轻女要不得,为什么很多妇女自己身为女人却依然重男轻女？,0,知乎,妇女
#####,投资也是那条少有人走的路,新年鸡汤第一碗：不要害怕成为特别的存在。复制多数人的行为，是出于社会安全感，但正是过度追求社会安全感，让普通人丢失了那些有可能不普通的机会。如果一个人不能放弃普通人群体的价值共识，则必然被各种各样的群体枷锁套住，疲于应付，绝无可能跳出普通人的圈子。因为群体有无数个，价值观也有无数个。当你在每个地方都想着做完美社会人的时候，就注定束手束脚——这就是你获取安全感的代价。,1,微博,普通人
#####,可不是嘛，大家都是人，没有谁比谁高贵,为什么很多妇女自己身为女人却依然重男轻女？,1,知乎,妇女
#####,请问有没有科学证明多少天就没有传染性了？我不敢去我爸爸妈妈家…他们还阴着…,昨天春晚我一分钟都没有看，倒不是说我自己对春晚完全不感兴趣，而是我在班上值班，病房里还有一些病人，虽然不是很重，但大家都怕出院后病情加重，所以宁愿在医院躺着过年。第一波疫情过去了，全国有80%的人感染了新冠病毒，基本上达到了免疫屏障所要求的75%感染率的要求，再次发生大规模疫情的概率有所下降，所谓的免疫屏障就是病毒感染不像以前那样可以畅通无阻的传播，大部分感染之后会在散发病例周围形成屏障，自然切断传染链条，新冠病毒最终会以此形式和人共存，其他病毒也类似，比如流感病毒，自西班牙大流感之后，已经无法再像开始流行的那样肆意传播了。这就是春晚观众不再戴口罩的根本原因，大部分人短期内不会再次感染病毒，即使有散发病例，周围的人多数也不会被传染上，很多人还是对此说法不放心，毕竟病毒看不见摸不着，其实想想我们医生，接触新冠患者机会要比普通人多得多，就算现在，门诊上还有新冠感染患者，但大部分阳过的医生都不会再次发病了。#春晚观众不戴口罩了##微博健康公开课#,0,微博,普通人
#####,这个故事告诉我们，人如果不对自己的思想常常保持自省，就会变得蠢钝而麻木。,为什么很多妇女自己身为女人却依然重男轻女？,3,知乎,妇女
#####,为什么会形成雷区，让人不敢说话？因为怕啊，怕里面有什么，有怒,当今社会，舆论上到底男性是弱势群体还是妇女是弱势。？,0,知乎,妇女
#####,中国人还是太多，再少八成就好了，最好剩下的有9成都是少数民族,校规「学生打架，被害者一样要受罚」是否具有合理性？如果是，合理在哪方面？,0,知乎,儿童
#####,感觉很有道理。知道读书的意义就已经是站在另一个维度思考了。,,0,微博,儿童
#####,十元管饱的盒饭图文，为何被新浪微博官方和谐掉了?,,0,微博,普通人
#####,仿佛趴在教室的桌子上，一抬头，下午的阳光照在你遮挡的手上，身边熙熙攘攘，一切都还有希望。,为什么越长大越难有发自内心的快乐？,0,知乎,弱势地位群体
#####,可能只是因为离婚率太高笑cry],,0,微博,妇女
#####,如果没有刻意减肥，突然暴瘦要去医院检查身体了，搞不好是得糖尿病或得肺结节并且癌变了。如果关系好，友情提醒一下吧。早期癌变手术就可以，不需要放化疗，拖久了就麻烦了。糖尿病也是早发现早治疗的好。,,0,微博,老人
#####,想想抗战和南京大屠杀纪念日，不能单纯哀悼，要前事不忘后事之师，要居安思危。忘记历史就是背叛。,#欧阳震华#，一小时内两次发文！3月28日凌晨，欧阳震华在一小时内两次发文，令人没想到的是，欧阳震华一开口就说：“日本在内地建了很多学校，但这些学校没有一个中国学生，全部都是日本人，而且禁止中国人入内”，好家伙，大半夜的欧阳震华这是想说什么呢？网友纷纷好奇，到底是什么事？据悉，这条消息不是来自八卦媒体，而是欧阳震华亲自发文。文中，欧阳震华态度坚决却又半信半疑，既没有说出在哪里得知这件事，也没有说出这些学校地址在哪儿，让人看地摸不着头脑。不过，有网友联想到，近日有一名50多岁的日本男子被抓，于是忍不住去欧阳震华社交账号发问：“ 难道是日本企业在中国提供给小朋友或者老人的？搞得我也好奇了！”一小时后，欧阳震华再次发文表态：“先旨声明，本人只是活到老，学到老，无意图搞对抗，只想有一个解释，一间学校无需这样封闭教育，如果在中国兴建日本学校不能给中国人参与小朋友的教育，甚至不能靠近，真是百思不得其解”。网友纷纷惊讶，并继续追问欧阳震华：“胖胖，你今天怎么像爱国大V一样义愤填膺？我也很好奇，不能靠近也太奇怪了吧？”欧阳震华这次虽然没有再发文，但是有位网友说得好：“华哥这份爱国心没有任何问题！你说的对，真的应该解决！”不过，欧阳震华给网友制造悬念的同时，不仅给网友带来一股正能量，还很好地表明了当下的立场态度，真是一举三得。不老男神难得变爱国大V，怎能让人不印象深刻？,0,微博,老人
#####,仔细想一下，现在社会实践中大家判断一个人基于的也是有用论，只不过会把它包装好，让被判断者不会受到刺激，达尔文主义者被批判的原因或许是直白的把这些说出来，成为了众矢之的。在一个资源有限的世界里，功利避无可避。,,1,微博,儿童
#####,膜拜一下  [调皮][调皮][调皮],https://www.zhihu.com/answer/317328814,0,知乎,伤残人员
#####,对对对，女性比男性强，赶紧先把男女退休年龄调成一样，多招女军人女弱势地位群体，让男性也轻松一点。,为什么很多妇女自己身为女人却依然重男轻女？,2,知乎,妇女
#####,两个家庭合成一个家庭独生子所拥有的阶级地位和财富很少能够超越父母双方家庭的总和,弱势地位群体家的孩子不能拥有娱乐吗？,0,知乎,儿童
#####,童工不是违法的话，就会有很多儿童被迫自愿打工，区分他们是否是被迫的就不是目前规模的警力能做到的了,,1,微博,儿童
#####,离异家庭的孩子会离异，有没有可能是因为见识过不幸福的家庭是什么样的，所以不想将就，变成自己父母那样呢,,1,微博,妇女
#####,平等就业权利，意思是工地的也要招女工咯？请问小仙女去吗,妇女权益保障法迎来大修，其中有哪些细节值得关注？,0,知乎,妇女
#####,不是所有的听障人都要做人工耳蜗，是要看本身的耳朵条件适不适合做才对的,https://www.zhihu.com/answer/1278277368,0,知乎,伤残人员
#####,美国不灭世界不太平,,0,微博,弱势地位群体
#####,我们方方面面的基础设施风格可以概括为“有是有的，不用心”,如何看待轮椅上的小仙女陈小平因无障碍坡道坡度太高而导致轮椅侧翻，摔倒后重伤去世一事？,0,知乎,妇女
#####,正常不是所有人都是人,汶川幸存女孩断腿坚强被网暴，残联介入橙柿互动报道，2008年汶川地震中，11岁的牛钰被埋3天3夜，被救但失去了右腿。牛钰乐观地称自己为“钢腿侠”。她踩着“机械小钢腿”亮相上海时装周，曾给假肢绑上闪光棒，在大街上奔走。她还报名参加了汶川马拉松，在路人的加油声中，咬牙走完了全程。她还成功当选四川省第十四届人大代表。她通过拍摄公益类原创视频，呼吁社会关心关爱残障人士：“我国的残疾人总数超过8500万人，我希望用自己一份力量，让更多人关注这个群体。”去年12月，她官宣了恋情。去公园拍摄短视频，不小心把假肢卡在了石缝中，半天取不出来，无奈只能求助消防员。一位消防员把她的假肢取出来后，问要不要帮忙，对此，牛钰说了很多感谢的话，最后还找消防小哥哥要联系方式，没想到却遭到了拒绝。没想到当地邀请她参加直播，牛钰再一次与消防小哥哥相遇。活动结束后，两人交换了联系方式，之后便成为了好朋友，对方多次邀请牛钰吃饭。被表白后，牛钰有些自卑，怕自己配不上他。消防小哥哥说：“每个人都有缺点和毛病，我也有很多，虽然你的腿受伤了，但你能够坦然走在大街上，足以证明你的够坚强。”3月26日她更新视频，曝光了自己的私信后台。有网友评论建议：“四川省残联征询下小姑娘意见，签诉讼代理授权，抓几个典型搞搞公益起诉吧。不调解，不谅解。”四川残联随后回应：“我们已经跟当事人春游哥哥联系，我们会继续跟进关注。”,0,微博,伤残人员
#####,你倒是说公司名字啊,#天津#@菜酱阿鱼：公司（前公司，已离职）妇女节当天给我们四个女员工发了礼物，一个睡衣还有一个小的香薰，睡衣如下图，公司两位女领导说是大领导给我们买的（大领导是单身油腻男），所以说这个我心里就有点膈应，但也没多说什么，送礼物的时候也一直让我们回去穿了拍照，我们就当玩笑，也没在意，结果当天晚上在公司大群发这种消息，我也没回复，觉得很不舒服，第二天去公司，把我另外两个同事拉进办公室（就是睡衣没拿回家的），强迫人家在他们办公室换睡衣，还在一旁笑，我们都能听得见，我们在外面坐着，还有男员工，跟他们办公室就隔了一层磨砂玻璃门，真的很尴尬，很无语，这不是纯纯的职场霸凌是什么。,0,微博,妇女
#####,这种公司一般是家族企业，一不小心就倒闭了,,0,微博,妇女
#####,无语啊！这不直接拉黑噶嘛，这语言不职场骚扰吗？留着当证据举报他！不离职干嘛哪有领领导给员工发这礼物的我是没见过！有点过了啊,#天津#@菜酱阿鱼：公司（前公司，已离职）妇女节当天给我们四个女员工发了礼物，一个睡衣还有一个小的香薰，睡衣如下图，公司两位女领导说是大领导给我们买的（大领导是单身油腻男），所以说这个我心里就有点膈应，但也没多说什么，送礼物的时候也一直让我们回去穿了拍照，我们就当玩笑，也没在意，结果当天晚上在公司大群发这种消息，我也没回复，觉得很不舒服，第二天去公司，把我另外两个同事拉进办公室（就是睡衣没拿回家的），强迫人家在他们办公室换睡衣，还在一旁笑，我们都能听得见，我们在外面坐着，还有男员工，跟他们办公室就隔了一层磨砂玻璃门，真的很尴尬，很无语，这不是纯纯的职场霸凌是什么。,0,微博,妇女
#####,央企和民企之间多年的纠纷，现在不是在搞好营商环境嘛，从这个案子开始查呗，现在热度够立个标杆了。,【#孙国友此前727万判决书曝光#】 3月29日，宁夏跪求供水事件， 孙国友此前一份判决书曝光，法院明确煤矿占用林地，要求赔偿727.54万元  #家属回应老人跪地求水# @河南新闻广播 河南新闻广播的微博视频,2,微博,老人
#####,帮助别人是一种高尚的美，而一个大集体就是用这种美构成的。一个集体如果拥有这样的美，那它一定是一个强大的集体。,虞书欣? #与虞书欣共赴微博之夜# ? #虞书欣# ? #阳光信用# ? #每日一善#  自尊，自立，自强，自信。健全人可以活出精彩的人生，残疾人也可以活出精彩的人生。我们每个人都要珍惜生命、追求健康，努力创造无愧于时代的精彩人生。 @虞书欣Esther ,0,微博,伤残人员
#####,谢谢，以后会好好听话，孝顺他们的,https://www.zhihu.com/answer/59232196,0,知乎,单亲家庭
#####,人家巴不得伺候“高级人种”呢，对这些人来说，本国男人只是供养自己的工具[惊喜],妇女权益保障法迎来大修，其中有哪些细节值得关注？,0,知乎,妇女
#####,做不了老板，我可以做老板娘啊,https://www.zhihu.com/answer/2579796624,3,知乎,普通人
#####,害，谁不是这样，忙又不等于不用学习,https://www.zhihu.com/answer/2945619141,0,知乎,普通人
#####,我们老师说过.为什么她只打你不打别人,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0,知乎,妇女
#####,不结婚，不生孩子不就啥事都没。不知道婆婆有没跟儿子要带孙费。,#女子离婚遭婆婆索要10万带孙费#可以说，法院不支持婆婆带孙费的判决非常的荒唐！我们国家最近的离婚判决给妇女家务劳动补偿很多，是认可了家务劳动的价值。但问题就来了，家务劳动不仅是年轻妇女的事情，丈夫也参与了，老年人也参与了，应该公平处理。既然法律认可家务劳动价值，所有人都应有机会获得家务劳动补偿，包括老年人，而不只是年轻妇女。现在婆婆带孙子付出很多劳动，但婆婆没有这个带孙子的义务，这本是儿子儿媳的事情，所以儿媳应该付费，现在很多城市里面，长辈带孙子，晚辈都是要付费的，也都普遍接受了。人家本来可以安度晚年了，却给你打工，你为什么不付费？说不过去。法院的理由是：爱幼护幼，不予支持！那么以爱的理由，全职妇女的家务劳动补偿就应该取消。现在法官处理问题是双标的，只照顾年轻女性，无视老年人的付出。可能本质上，她们把老年人和男性一样，当作是剥削对象，获取转移支付的钱财和劳力的对象！ 大家看看这个话题的评论区吧，女的普遍认为婆婆带孙子应该不要钱，都tmd的一副自私自利的嘴脸，恶心死了，以前一直吃婆婆的红利，觉得理所应当，就没想过，这不是人家的义务！,2,微博,妇女
#####,坐等官方说法,#欧阳震华#，一小时内两次发文！3月28日凌晨，欧阳震华在一小时内两次发文，令人没想到的是，欧阳震华一开口就说：“日本在内地建了很多学校，但这些学校没有一个中国学生，全部都是日本人，而且禁止中国人入内”，好家伙，大半夜的欧阳震华这是想说什么呢？网友纷纷好奇，到底是什么事？据悉，这条消息不是来自八卦媒体，而是欧阳震华亲自发文。文中，欧阳震华态度坚决却又半信半疑，既没有说出在哪里得知这件事，也没有说出这些学校地址在哪儿，让人看地摸不着头脑。不过，有网友联想到，近日有一名50多岁的日本男子被抓，于是忍不住去欧阳震华社交账号发问：“ 难道是日本企业在中国提供给小朋友或者老人的？搞得我也好奇了！”一小时后，欧阳震华再次发文表态：“先旨声明，本人只是活到老，学到老，无意图搞对抗，只想有一个解释，一间学校无需这样封闭教育，如果在中国兴建日本学校不能给中国人参与小朋友的教育，甚至不能靠近，真是百思不得其解”。网友纷纷惊讶，并继续追问欧阳震华：“胖胖，你今天怎么像爱国大V一样义愤填膺？我也很好奇，不能靠近也太奇怪了吧？”欧阳震华这次虽然没有再发文，但是有位网友说得好：“华哥这份爱国心没有任何问题！你说的对，真的应该解决！”不过，欧阳震华给网友制造悬念的同时，不仅给网友带来一股正能量，还很好地表明了当下的立场态度，真是一举三得。不老男神难得变爱国大V，怎能让人不印象深刻？,0,微博,老人
#####,看到身边的姐妹们，婚后大家都在为家庭和事业发愁,,0,微博,妇女
#####,讲道理，真的是弱肉强食，成绩不好，人缘不好，背景不好，还没有人罩着，绝对被欺负！,儿童的严重程度被夸大了吗？,0,知乎,儿童
#####,是不是应该把日本警方也要判决了赔偿，有过错的证据啊，让刘在屋子里。,,3,微博,妇女
#####,今天刚分，我刚考上家里这边事业编，他竟然要我辞职跟一无所有的他走，果断分[捂脸][捂脸][捂脸],https://www.zhihu.com/answer/108459197,0,知乎,单亲家庭
#####,很真实的经历，相似的男生版经历，不过貌似还没买房买车，啥也没混到，不知道要混啥,弱势地位群体家庭第一代大学生艰难吗？,0,知乎,弱势地位群体
#####,该直接打校长玩,校规「学生打架，被害者一样要受罚」是否具有合理性？如果是，合理在哪方面？,0,知乎,儿童
#####,是你今天早上吃的吗,"点赞?+评论，承包2个宝一星期的早餐@微博抽奖平台线下11,8一包，桃子带你一包【3.6?】拿下 ?? 只能说面包新语不愧是面包界的TOP！新出的这款葱香肉脯面包真的太香了一打开就能闻到浓郁的葱香面包香味，咬下去是满满的葱香沙拉和粒粒分明的肉脯丁馅料，口感超赞配料成分也hin用心，精选的优质小麦粉和进口的全脂乳粉，老人小孩都能放心食用桃子最喜欢的是ta家面包出色的松软度，基本不踩雷！！",0,微博,老人
#####,当年那个给同学拴狗绳，牵着同学满班跑的人，偏偏是唯一一个当了兵的人，这可真是讽刺。,,0,微博,儿童
#####,想起以前心情不好或者无聊的时候偶尔晚上会一个人去人少的地方散心或骑自行车，记得走过的一条路还是那种没有路灯完全漆黑狭长的小路，而且我还是未成年人。虽然从来没遇到过坏人，还是觉得那时自己太蠢了！根本不感觉危险，看了这新闻再也不敢晚上一个人乱跑了,你怎么看微博上「和颐酒店女生遇袭」这件事,0,知乎,妇女
#####,要不是我知道的离婚的都是女方不要孩子，或者两方各一个孩子，我就信你了。可能我们这地方比较穷，女性收入低，养不起吧,https://www.zhihu.com/answer/2792335766,0,知乎,单亲家庭
#####,生命是让人肃然起敬的，在这个物欲横流的社会里，关于一个对生命的完美注释居然会在那样的背景下由一个特殊的人来加以证实，这的确是让我们这些所谓健康人所汗颜的。 萨特的“存在即合理”的哲学论点一直风靡着，作为个体存在于这个世界，就有我们活下去的理由。上帝在造人时是否打了瞌睡，后果应该由他来承担，但无论如何，他根本无法剥夺你的思想和灵魂，从某一方面讲，你是幸福的，你会得到一个健康人恐怕要耗尽一生来寻找的真挚的爱，你有一个温暖的家，有愿意倾尽全力来换取你快乐的父亲，还有在这个网站上时刻关心你的网友们，这一切都是你今生永远的财富。疾病并不是最可怕的东西，最可怕的是爱的源泉已经流失在人心的沙漠里，或许你不止一次的想过----如果我是健康人......但恐怕你没有想到，当你健康的身体遭受生活的重压，心灵被现实扭曲变形的时候，你是否会企求上苍来世给你目前这样的幸福时光呢？ 很小的时候，在没有电视的年代里，曾经听过一个广播剧，大概是叫《最后一片藤叶》，两个到大城市里卖画的女孩，贫困潦倒，而且一个还得了严重的肺病，她怀疑自己就要死去，把自己的希望寄托在窗外树上的一片枫叶上，她认定那片枫叶的坠落就是自己生命的尽头。可那片枫叶竟然一直在那里，直到她的康复，而她们楼下的一个一生卖不出一幅画的老人却因肺病而辞世。 是他给了女孩活下去的希望，并用自己的生命画出了一片最美丽的枫叶。 ,https://www.zhihu.com/answer/122714076,0,知乎,伤残人员
#####,原博是哪里啊？很想要找到拍视频的人再去到这个地方找到这个摊主，如果真的没有低保可以帮他去申请下，看还能力所能及做些什么,,0,微博,弱势地位群体
#####,吕布：谁说的？我改姓希望可以迅速转变阶级[捂脸],https://www.zhihu.com/answer/2579796624,0,知乎,普通人
#####,是的，就是因为自己太过于软弱，被人欺负到怀疑人生，几近崩溃人性极恶软弱就是有罪，体育老师知道我好欺负，只是因为他心情不好，就把我揪到器材室一顿好打，说白了就是没事打着玩，他心情好了，拍拍手走了一个成年的体育老师，把一个初中生按在垫子上打，毫无还手之力，他通过暴力得到发泄的扭曲的脸，我到现在还记得,,0,微博,儿童
#####,作为一个父亲，我倒挺心痛这个女娃的，为她感到遗憾。,https://www.zhihu.com/answer/3074072340,0,知乎,伤残人员
#####,这老头老太太还能被关起来？反了吧,网络上是否夸大了老人带娃的危害?,0,知乎,老人
#####,我奶奶去世前几年也这样，后来想想估计她那时候已经老年痴呆了,https://www.zhihu.com/answer/2596150650,0,知乎,老人
#####,福利年年缩水，但工作量年年增加。,,0,微博,普通人
#####,这种不算，我生活中遇到的单身家庭有问题的是，很小的时候，因为一方去世或者离婚，另一方不再婚，全身心的投入孩子身上，非常可怕。跟这样的孩子结婚，压力极大。,,1,微博,单亲家庭
#####,你这着急忙慌的吃流量，吃相如此难堪，现在事情反转，难道又是一句不知情了事？,,0,微博,弱势地位群体
#####,没有他们做不出的，只有我们想不到的,3,0,微博,老人
#####,残疾也不给低保汗],,1,微博,弱势地位群体
#####,我毕业工作刚入行时第一个师傅的故事前半段跟你很像，只不过在他的故事里，他和师娘结婚了，师娘小时候发热没及时就医把脑子烧坏了，智力就停留在7岁的时候了，师娘家里父母都是政府单位的，有一个哥哥在建筑行业，10年的时候已经年薪几十万了，至于我师傅，家里很穷，三十几岁找不到老婆，和你一样媒人上门，说辞说不定都跟你的差不多。结婚后，并没有得到丈人和大舅哥的一丝提携，把他安排到了一个厂里就不管了(当然了那个年代进厂也算是铁饭碗了)，吃住都在丈人家，后来跟师傅联系，他说他已经自己买了房子，要搬出去丈人特别不开心。,https://www.zhihu.com/answer/3074072340,0,知乎,伤残人员
#####,是的，真的是娱乐至死的氛围。为什么不能对自然和生命多一些敬畏之心。哎,,0,微博,老人
#####,对他们来说保住资产，混混股东的分红就够他们保住阶层了[捂脸],,0,微博,儿童
#####,心不狠的女人。往往自己吃进,,0,微博,妇女
#####,善良的心肠比美丽的外衣更加重要，纯洁的灵魂比成套的高级家具更加可贵，勤劳的双手比金钱和地位更有价值。,每日一善 ?#阳光信用#  ?#每日一善#自尊，自立，自强，自信。健全人可以活出精彩的人生，残疾人也可以活出精彩的人生。我们每个人都要珍惜生命、追求健康，努力创造无愧于时代的精彩人生。,0,微博,伤残人员
#####,说实话干活的时候你是孙子，要工钱到时候你孙子还孙子，也拿不到工钱。回家种地也不要工地。,,0,微博,弱势地位群体
